location_id,latitude,longitude,period_1_intensity_m,period_2_intensity_m,period_3_intensity_m,period_1_variance,period_2_variance,period_3_variance,hazard_type,unit
EUR_FLOO_090768,49.67,2.51,1.514,1.777,2.39,0.301,0.438,0.7,flood,meters
EUR_FLOO_090769,49.67,2.6,1.498,1.787,2.232,0.345,0.388,0.55,flood,meters
EUR_FLOO_090770,49.67,2.69,1.357,1.591,1.995,0.207,0.264,0.437,flood,meters
EUR_FLOO_090771,49.67,2.78,1.507,1.734,2.337,0.341,0.314,0.638,flood,meters
EUR_FLOO_090772,49.67,2.87,1.321,1.546,1.964,0.268,0.314,0.589,flood,meters
EUR_FLOO_090773,49.67,2.96,1.486,1.816,2.279,0.255,0.371,0.591,flood,meters
EUR_FLOO_090774,49.67,3.05,1.375,1.625,2.126,0.332,0.38,0.486,flood,meters
EUR_FLOO_090775,49.67,3.14,1.411,1.645,2.035,0.259,0.398,0.555,flood,meters
EUR_FLOO_090776,49.67,3.23,1.334,1.556,1.882,0.273,0.283,0.546,flood,meters
EUR_FLOO_090777,49.67,3.32,1.539,1.813,2.202,0.381,0.382,0.647,flood,meters
EUR_FLOO_090778,49.67,3.41,1.489,1.794,2.255,0.253,0.399,0.524,flood,meters
EUR_FLOO_090779,49.67,3.5,1.291,1.517,1.963,0.223,0.304,0.411,flood,meters
EUR_FLOO_090780,49.67,3.59,1.446,1.801,2.364,0.243,0.388,0.62,flood,meters
EUR_FLOO_090781,49.67,3.68,1.294,1.561,2.014,0.302,0.287,0.447,flood,meters
EUR_FLOO_090782,49.67,3.77,1.531,1.873,2.278,0.316,0.281,0.635,flood,meters
EUR_FLOO_090783,49.67,3.86,1.483,1.802,2.169,0.246,0.392,0.511,flood,meters
EUR_FLOO_090784,49.67,3.95,1.291,1.569,2.042,0.298,0.24,0.493,flood,meters
EUR_FLOO_090785,49.67,4.04,1.281,1.587,2.142,0.298,0.239,0.501,flood,meters
EUR_FLOO_090786,49.67,4.13,1.298,1.527,1.927,0.271,0.231,0.421,flood,meters
EUR_FLOO_090787,49.67,4.22,1.272,1.58,2.119,0.291,0.276,0.627,flood,meters
EUR_FLOO_090788,49.67,4.31,1.403,1.751,2.183,0.316,0.362,0.645,flood,meters
EUR_FLOO_090789,49.67,4.4,1.249,1.499,1.946,0.19,0.255,0.486,flood,meters
EUR_FLOO_090790,49.67,4.49,1.463,1.736,2.327,0.289,0.306,0.496,flood,meters
EUR_FLOO_090791,49.67,4.58,1.339,1.634,1.991,0.319,0.259,0.429,flood,meters
EUR_FLOO_090792,49.67,4.67,1.49,1.749,2.332,0.277,0.276,0.576,flood,meters
EUR_FLOO_090793,49.67,4.76,1.316,1.611,2.054,0.274,0.356,0.516,flood,meters
EUR_FLOO_090794,49.67,4.85,1.454,1.81,2.186,0.25,0.351,0.446,flood,meters
EUR_FLOO_090795,49.67,4.94,1.354,1.597,2.072,0.271,0.282,0.473,flood,meters
EUR_FLOO_090796,49.67,5.03,1.366,1.667,2.024,0.318,0.322,0.524,flood,meters
EUR_FLOO_090797,49.67,5.12,1.428,1.677,2.111,0.254,0.417,0.58,flood,meters
EUR_FLOO_090798,49.67,5.21,1.462,1.793,2.181,0.305,0.443,0.444,flood,meters
EUR_FLOO_090799,49.67,5.3,1.484,1.817,2.276,0.237,0.357,0.648,flood,meters
EUR_FLOO_090800,49.67,5.39,1.417,1.729,2.302,0.353,0.303,0.556,flood,meters
EUR_FLOO_090801,49.67,5.48,1.497,1.798,2.274,0.288,0.421,0.636,flood,meters
EUR_FLOO_090802,49.67,5.57,1.46,1.693,2.169,0.224,0.288,0.601,flood,meters
EUR_FLOO_090803,49.67,5.66,1.286,1.496,1.883,0.296,0.247,0.476,flood,meters
EUR_FLOO_090804,49.67,5.75,1.553,1.831,2.249,0.234,0.324,0.485,flood,meters
EUR_FLOO_090805,49.67,5.84,1.456,1.787,2.146,0.309,0.271,0.564,flood,meters
EUR_FLOO_090806,49.67,5.93,1.393,1.701,2.066,0.286,0.289,0.51,flood,meters
EUR_FLOO_090807,49.67,6.02,1.48,1.811,2.255,0.325,0.422,0.497,flood,meters
EUR_FLOO_090808,49.67,6.11,1.542,1.808,2.395,0.345,0.385,0.582,flood,meters
EUR_FLOO_090809,49.67,6.2,1.444,1.716,2.072,0.322,0.314,0.508,flood,meters
EUR_FLOO_090810,49.67,6.29,1.391,1.634,2.092,0.23,0.281,0.427,flood,meters
EUR_FLOO_090811,49.67,6.38,1.579,1.87,2.285,0.315,0.353,0.621,flood,meters
EUR_FLOO_090812,49.67,6.47,1.551,1.858,2.315,0.267,0.446,0.513,flood,meters
EUR_FLOO_090813,49.67,6.56,1.523,1.868,2.33,0.287,0.39,0.561,flood,meters
EUR_FLOO_090814,49.67,6.65,1.417,1.744,2.218,0.261,0.386,0.632,flood,meters
EUR_FLOO_090815,49.67,6.74,1.474,1.789,2.248,0.331,0.409,0.634,flood,meters
EUR_FLOO_090816,49.67,6.83,1.468,1.713,2.202,0.361,0.276,0.617,flood,meters
EUR_FLOO_090817,49.67,6.92,1.333,1.543,2.005,0.272,0.311,0.465,flood,meters
EUR_FLOO_090818,49.67,7.01,1.451,1.789,2.168,0.339,0.399,0.581,flood,meters
EUR_FLOO_090819,49.67,7.1,1.448,1.682,2.18,0.298,0.254,0.464,flood,meters
EUR_FLOO_090820,49.67,7.19,1.413,1.63,2.034,0.267,0.36,0.529,flood,meters
EUR_FLOO_090821,49.67,7.28,1.412,1.652,2.108,0.319,0.288,0.546,flood,meters
EUR_FLOO_090822,49.67,7.37,1.371,1.674,2.058,0.295,0.308,0.509,flood,meters
EUR_FLOO_090823,49.67,7.46,1.349,1.644,2.044,0.216,0.325,0.515,flood,meters
EUR_FLOO_090824,49.67,7.55,1.419,1.668,2.063,0.333,0.35,0.524,flood,meters
EUR_FLOO_090825,49.67,7.64,1.632,2.035,2.533,0.323,0.485,0.642,flood,meters
EUR_FLOO_090826,49.67,7.73,1.603,1.91,2.339,0.364,0.344,0.659,flood,meters
EUR_FLOO_090827,49.67,7.82,1.512,1.74,2.225,0.37,0.383,0.47,flood,meters
EUR_FLOO_090828,49.67,7.91,1.436,1.686,2.057,0.27,0.386,0.421,flood,meters
EUR_FLOO_090829,49.67,8.0,1.56,1.934,2.424,0.262,0.319,0.571,flood,meters
EUR_FLOO_090830,49.67,8.09,1.345,1.581,2.01,0.217,0.326,0.482,flood,meters
EUR_FLOO_090831,49.67,8.18,1.412,1.699,2.227,0.262,0.344,0.599,flood,meters
EUR_FLOO_090832,49.67,8.27,1.545,1.799,2.276,0.269,0.307,0.565,flood,meters
EUR_FLOO_090833,49.67,8.36,1.572,1.919,2.45,0.354,0.292,0.669,flood,meters
EUR_FLOO_090834,49.67,8.45,1.549,1.829,2.314,0.244,0.397,0.603,flood,meters
EUR_FLOO_090835,49.67,8.54,1.395,1.698,2.063,0.328,0.29,0.419,flood,meters
EUR_FLOO_090836,49.67,8.63,1.577,1.87,2.248,0.254,0.436,0.597,flood,meters
EUR_FLOO_090837,49.67,8.72,1.373,1.587,2.076,0.257,0.38,0.579,flood,meters
EUR_FLOO_090838,49.67,8.81,1.396,1.641,2.084,0.274,0.353,0.439,flood,meters
EUR_FLOO_090839,49.67,8.9,1.612,1.986,2.418,0.3,0.357,0.697,flood,meters
EUR_FLOO_090840,49.67,8.99,1.615,1.886,2.42,0.283,0.382,0.593,flood,meters
EUR_FLOO_090841,49.67,9.08,1.376,1.589,2.118,0.217,0.32,0.572,flood,meters
EUR_FLOO_090842,49.67,9.17,1.549,1.894,2.384,0.276,0.286,0.599,flood,meters
EUR_FLOO_090843,49.67,9.26,1.426,1.658,2.027,0.249,0.338,0.535,flood,meters
EUR_FLOO_090844,49.67,9.35,1.295,1.582,1.911,0.307,0.395,0.395,flood,meters
EUR_FLOO_090845,49.67,9.44,1.383,1.705,2.295,0.287,0.283,0.495,flood,meters
EUR_FLOO_090846,49.67,9.53,1.534,1.814,2.202,0.248,0.304,0.535,flood,meters
EUR_FLOO_090847,49.67,9.62,1.27,1.482,1.871,0.303,0.246,0.423,flood,meters
EUR_FLOO_090848,49.67,9.71,1.4,1.739,2.256,0.343,0.394,0.536,flood,meters
EUR_FLOO_090849,49.67,9.8,1.481,1.735,2.106,0.284,0.293,0.481,flood,meters
EUR_FLOO_090850,49.67,9.89,1.411,1.734,2.13,0.227,0.362,0.528,flood,meters
EUR_FLOO_090851,49.67,9.98,1.292,1.487,1.945,0.319,0.341,0.5,flood,meters
EUR_FLOO_090852,49.67,10.07,1.161,1.338,1.634,0.23,0.23,0.349,flood,meters
EUR_FLOO_090853,49.67,10.16,1.174,1.374,1.826,0.25,0.25,0.439,flood,meters
EUR_FLOO_090854,49.67,10.25,1.231,1.425,1.756,0.257,0.217,0.406,flood,meters
EUR_FLOO_090855,49.67,10.34,1.335,1.535,1.997,0.236,0.299,0.562,flood,meters
EUR_FLOO_090856,49.67,10.43,1.278,1.488,1.986,0.223,0.317,0.498,flood,meters
EUR_FLOO_090857,49.67,10.52,1.233,1.503,1.933,0.306,0.234,0.464,flood,meters
EUR_FLOO_090858,49.67,10.61,1.245,1.548,1.948,0.287,0.33,0.461,flood,meters
EUR_FLOO_090859,49.67,10.7,1.198,1.401,1.888,0.193,0.257,0.438,flood,meters
EUR_FLOO_090860,49.67,10.79,1.284,1.533,2.058,0.292,0.282,0.587,flood,meters
EUR_FLOO_090861,49.67,10.88,1.254,1.521,1.859,0.29,0.347,0.45,flood,meters
EUR_FLOO_090862,49.67,10.97,1.17,1.445,1.756,0.263,0.357,0.4,flood,meters
EUR_FLOO_090863,49.67,11.06,1.129,1.388,1.833,0.173,0.242,0.459,flood,meters
EUR_FLOO_090864,49.67,11.15,1.124,1.397,1.7,0.216,0.278,0.452,flood,meters
EUR_FLOO_090865,49.67,11.24,1.298,1.568,2.064,0.242,0.309,0.435,flood,meters
EUR_FLOO_090866,49.67,11.33,1.257,1.537,1.871,0.251,0.242,0.504,flood,meters
EUR_FLOO_090867,49.67,11.42,1.188,1.47,1.818,0.191,0.25,0.384,flood,meters
EUR_FLOO_090868,49.67,11.51,1.243,1.495,1.911,0.204,0.365,0.451,flood,meters
EUR_FLOO_090869,49.67,11.6,1.317,1.597,2.045,0.266,0.285,0.471,flood,meters
EUR_FLOO_090870,49.67,11.69,1.362,1.694,2.211,0.251,0.303,0.547,flood,meters
EUR_FLOO_090871,49.67,11.78,1.154,1.425,1.863,0.242,0.26,0.511,flood,meters
EUR_FLOO_090872,49.67,11.87,1.185,1.376,1.691,0.272,0.299,0.495,flood,meters
EUR_FLOO_090873,49.67,11.96,1.243,1.433,1.833,0.296,0.24,0.467,flood,meters
EUR_FLOO_090874,49.67,12.05,1.218,1.501,1.937,0.257,0.345,0.576,flood,meters
EUR_FLOO_090875,49.67,12.14,1.262,1.467,1.843,0.212,0.23,0.426,flood,meters
EUR_FLOO_090876,49.67,12.23,1.29,1.535,2.072,0.273,0.309,0.433,flood,meters
EUR_FLOO_090877,49.67,12.32,1.186,1.466,1.935,0.203,0.348,0.553,flood,meters
EUR_FLOO_090878,49.67,12.41,1.223,1.512,1.831,0.255,0.322,0.527,flood,meters
EUR_FLOO_090879,49.67,12.5,1.28,1.565,1.91,0.217,0.341,0.411,flood,meters
EUR_FLOO_090880,49.67,12.59,1.188,1.44,1.75,0.262,0.303,0.392,flood,meters
EUR_FLOO_090881,49.67,12.68,1.113,1.374,1.85,0.246,0.274,0.441,flood,meters
EUR_FLOO_090882,49.67,12.77,1.071,1.253,1.68,0.17,0.244,0.483,flood,meters
EUR_FLOO_090883,49.67,12.86,1.28,1.571,2.064,0.243,0.32,0.514,flood,meters
EUR_FLOO_090884,49.67,12.95,1.232,1.427,1.879,0.284,0.342,0.409,flood,meters
EUR_FLOO_090885,49.67,13.04,1.091,1.319,1.665,0.189,0.307,0.473,flood,meters
EUR_FLOO_090886,49.67,13.13,1.073,1.286,1.736,0.163,0.196,0.455,flood,meters
EUR_FLOO_090887,49.67,13.22,1.269,1.516,1.96,0.208,0.232,0.455,flood,meters
EUR_FLOO_090888,49.67,13.31,1.281,1.501,1.9,0.228,0.23,0.563,flood,meters
EUR_FLOO_090889,49.67,13.4,1.121,1.369,1.674,0.233,0.241,0.369,flood,meters
EUR_FLOO_090890,49.67,13.49,1.227,1.529,1.986,0.27,0.311,0.41,flood,meters
EUR_FLOO_090891,49.67,13.58,1.08,1.259,1.636,0.244,0.209,0.341,flood,meters
EUR_FLOO_090892,49.67,13.67,1.216,1.402,1.848,0.299,0.274,0.486,flood,meters
EUR_FLOO_090893,49.67,13.76,1.138,1.335,1.68,0.258,0.217,0.485,flood,meters
EUR_FLOO_090894,49.67,13.85,1.064,1.264,1.536,0.178,0.295,0.34,flood,meters
EUR_FLOO_090895,49.67,13.94,1.167,1.456,1.94,0.287,0.234,0.507,flood,meters
EUR_FLOO_090896,49.67,14.03,1.214,1.515,1.951,0.292,0.243,0.58,flood,meters
EUR_FLOO_090897,49.67,14.12,1.094,1.258,1.629,0.229,0.227,0.41,flood,meters
EUR_FLOO_090898,49.67,14.21,1.079,1.291,1.703,0.249,0.293,0.403,flood,meters
EUR_FLOO_090899,49.67,14.3,1.017,1.265,1.572,0.243,0.311,0.372,flood,meters
EUR_FLOO_090900,49.67,14.39,1.001,1.22,1.593,0.162,0.255,0.381,flood,meters
EUR_FLOO_090901,49.67,14.48,1.149,1.338,1.678,0.198,0.333,0.486,flood,meters
EUR_FLOO_090902,49.67,14.57,1.119,1.335,1.714,0.224,0.216,0.439,flood,meters
EUR_FLOO_090903,49.67,14.66,1.11,1.387,1.789,0.222,0.286,0.506,flood,meters
EUR_FLOO_090904,49.67,14.75,1.13,1.311,1.603,0.232,0.301,0.41,flood,meters
EUR_FLOO_090905,49.67,14.84,1.066,1.302,1.685,0.261,0.219,0.35,flood,meters
EUR_FLOO_090906,49.67,14.93,1.145,1.392,1.853,0.235,0.275,0.415,flood,meters
EUR_FLOO_090907,49.67,15.02,1.109,1.325,1.753,0.198,0.243,0.386,flood,meters
EUR_FLOO_090908,49.67,15.11,1.037,1.236,1.63,0.23,0.303,0.374,flood,meters
EUR_FLOO_090909,49.67,15.2,1.085,1.292,1.574,0.258,0.246,0.323,flood,meters
EUR_FLOO_090910,49.67,15.29,1.042,1.254,1.64,0.157,0.302,0.407,flood,meters
EUR_FLOO_090911,49.67,15.38,0.985,1.223,1.47,0.192,0.217,0.377,flood,meters
EUR_FLOO_090912,49.67,15.47,1.08,1.312,1.678,0.168,0.325,0.49,flood,meters
EUR_FLOO_090913,49.67,15.56,1.063,1.224,1.511,0.162,0.193,0.355,flood,meters
EUR_FLOO_090914,49.67,15.65,0.981,1.182,1.577,0.194,0.185,0.467,flood,meters
EUR_FLOO_090915,49.67,15.74,1.123,1.308,1.735,0.269,0.227,0.361,flood,meters
EUR_FLOO_090916,49.67,15.83,1.012,1.26,1.584,0.175,0.23,0.459,flood,meters
EUR_FLOO_090917,49.67,15.92,1.122,1.354,1.719,0.229,0.227,0.41,flood,meters
EUR_FLOO_090918,49.67,16.01,1.069,1.259,1.656,0.225,0.296,0.417,flood,meters
EUR_FLOO_090919,49.67,16.1,1.191,1.439,1.898,0.19,0.302,0.398,flood,meters
EUR_FLOO_090920,49.67,16.19,1.187,1.449,1.895,0.284,0.222,0.409,flood,meters
EUR_FLOO_090921,49.67,16.28,1.123,1.387,1.665,0.191,0.27,0.47,flood,meters
EUR_FLOO_090922,49.67,16.37,1.192,1.474,1.855,0.198,0.278,0.451,flood,meters
EUR_FLOO_090923,49.67,16.46,1.033,1.262,1.586,0.234,0.197,0.415,flood,meters
EUR_FLOO_090924,49.67,16.55,1.035,1.283,1.675,0.174,0.285,0.369,flood,meters
EUR_FLOO_090925,49.67,16.64,1.183,1.47,1.809,0.269,0.365,0.432,flood,meters
EUR_FLOO_090926,49.67,16.73,1.1,1.359,1.808,0.187,0.247,0.441,flood,meters
EUR_FLOO_090927,49.67,16.82,1.01,1.215,1.593,0.157,0.278,0.471,flood,meters
EUR_FLOO_090928,49.67,16.91,1.022,1.265,1.614,0.177,0.243,0.425,flood,meters
EUR_FLOO_090929,49.67,17.0,1.033,1.189,1.465,0.23,0.214,0.302,flood,meters
EUR_FLOO_090930,49.67,17.09,1.108,1.317,1.591,0.167,0.308,0.338,flood,meters
EUR_FLOO_090931,49.67,17.18,1.131,1.324,1.652,0.273,0.235,0.478,flood,meters
EUR_FLOO_090932,49.67,17.27,1.011,1.241,1.614,0.152,0.202,0.451,flood,meters
EUR_FLOO_090933,49.67,17.36,1.001,1.248,1.543,0.244,0.276,0.455,flood,meters
EUR_FLOO_090934,49.67,17.45,1.055,1.305,1.741,0.202,0.275,0.454,flood,meters
EUR_FLOO_090935,49.67,17.54,1.145,1.333,1.782,0.25,0.256,0.373,flood,meters
EUR_FLOO_090936,49.67,17.63,1.015,1.246,1.634,0.183,0.241,0.348,flood,meters
EUR_FLOO_090937,49.67,17.72,1.097,1.34,1.745,0.241,0.288,0.373,flood,meters
EUR_FLOO_090938,49.67,17.81,1.167,1.431,1.759,0.259,0.282,0.451,flood,meters
EUR_FLOO_090939,49.67,17.9,1.094,1.358,1.64,0.204,0.226,0.353,flood,meters
EUR_FLOO_090940,49.67,17.99,1.187,1.438,1.857,0.232,0.241,0.443,flood,meters
EUR_FLOO_090941,49.67,18.08,1.161,1.423,1.726,0.201,0.265,0.502,flood,meters
EUR_FLOO_090942,49.67,18.17,1.163,1.452,1.841,0.227,0.269,0.514,flood,meters
EUR_FLOO_090943,49.67,18.26,1.185,1.452,1.857,0.197,0.299,0.4,flood,meters
EUR_FLOO_090944,49.67,18.35,1.256,1.562,1.896,0.208,0.304,0.418,flood,meters
EUR_FLOO_090945,49.67,18.44,1.087,1.291,1.582,0.244,0.286,0.462,flood,meters
EUR_FLOO_090946,49.67,18.53,1.211,1.499,1.832,0.221,0.265,0.473,flood,meters
EUR_FLOO_090947,49.67,18.62,1.103,1.376,1.823,0.267,0.234,0.484,flood,meters
EUR_FLOO_090948,49.67,18.71,1.282,1.551,2.021,0.235,0.247,0.559,flood,meters
EUR_FLOO_090949,49.67,18.8,1.154,1.421,1.796,0.279,0.355,0.53,flood,meters
EUR_FLOO_090950,49.67,18.89,1.113,1.379,1.721,0.25,0.249,0.513,flood,meters
EUR_FLOO_090951,49.67,18.98,1.316,1.639,1.99,0.215,0.405,0.448,flood,meters
EUR_FLOO_090952,49.67,19.07,1.218,1.47,1.931,0.211,0.348,0.568,flood,meters
EUR_FLOO_090953,49.67,19.16,1.25,1.507,1.945,0.3,0.342,0.502,flood,meters
EUR_FLOO_090954,49.67,19.25,1.279,1.595,2.113,0.319,0.26,0.536,flood,meters
EUR_FLOO_090955,49.67,19.34,1.113,1.315,1.618,0.235,0.295,0.373,flood,meters
EUR_FLOO_090956,49.67,19.43,1.214,1.461,1.862,0.198,0.331,0.436,flood,meters
EUR_FLOO_090957,49.67,19.52,1.204,1.499,1.846,0.192,0.323,0.42,flood,meters
EUR_FLOO_090958,49.67,19.61,1.278,1.505,1.921,0.205,0.284,0.498,flood,meters
EUR_FLOO_090959,49.67,19.7,1.3,1.549,2.014,0.276,0.283,0.465,flood,meters
EUR_FLOO_090960,49.67,19.79,1.16,1.373,1.658,0.246,0.306,0.431,flood,meters
EUR_FLOO_090961,49.67,19.88,1.276,1.524,1.842,0.292,0.276,0.4,flood,meters
EUR_FLOO_090962,49.67,19.97,1.243,1.432,1.82,0.223,0.279,0.446,flood,meters
EUR_FLOO_090963,49.67,20.06,1.184,1.425,1.776,0.256,0.216,0.524,flood,meters
EUR_FLOO_090964,49.67,20.15,1.277,1.549,2.031,0.287,0.378,0.465,flood,meters
EUR_FLOO_090965,49.67,20.24,1.159,1.426,1.91,0.237,0.298,0.49,flood,meters
EUR_FLOO_090966,49.67,20.33,1.205,1.496,1.863,0.252,0.256,0.388,flood,meters
EUR_FLOO_090967,49.67,20.42,1.193,1.376,1.748,0.18,0.235,0.504,flood,meters
EUR_FLOO_090968,49.67,20.51,1.176,1.458,1.775,0.177,0.28,0.465,flood,meters
EUR_FLOO_090969,49.67,20.6,1.284,1.488,1.982,0.202,0.226,0.577,flood,meters
EUR_FLOO_090970,49.67,20.69,1.252,1.525,1.89,0.239,0.352,0.385,flood,meters
EUR_FLOO_090971,49.67,20.78,1.341,1.626,2.057,0.311,0.351,0.546,flood,meters
EUR_FLOO_090972,49.67,20.87,1.213,1.506,1.885,0.193,0.354,0.432,flood,meters
EUR_FLOO_090973,49.67,20.96,1.161,1.451,1.817,0.28,0.33,0.53,flood,meters
EUR_FLOO_090974,49.67,21.05,1.253,1.471,1.966,0.195,0.239,0.415,flood,meters
EUR_FLOO_090975,49.67,21.14,1.311,1.524,1.935,0.262,0.275,0.453,flood,meters
EUR_FLOO_090976,49.67,21.23,1.323,1.652,2.042,0.242,0.316,0.603,flood,meters
EUR_FLOO_090977,49.67,21.32,1.285,1.492,1.889,0.246,0.349,0.471,flood,meters
EUR_FLOO_090978,49.67,21.41,1.355,1.666,2.088,0.288,0.284,0.473,flood,meters
EUR_FLOO_090979,49.67,21.5,1.436,1.666,2.109,0.262,0.362,0.559,flood,meters
EUR_FLOO_090980,49.67,21.59,1.443,1.673,2.209,0.231,0.379,0.464,flood,meters
EUR_FLOO_090981,49.67,21.68,1.471,1.717,2.267,0.259,0.386,0.572,flood,meters
EUR_FLOO_090982,49.67,21.77,1.519,1.809,2.241,0.235,0.435,0.488,flood,meters
EUR_FLOO_090983,49.67,21.86,1.546,1.852,2.322,0.233,0.378,0.54,flood,meters
EUR_FLOO_090984,49.67,21.95,1.613,1.9,2.294,0.261,0.345,0.5,flood,meters
EUR_FLOO_090985,49.67,22.04,1.374,1.635,2.053,0.234,0.247,0.572,flood,meters
EUR_FLOO_090986,49.67,22.13,1.595,1.917,2.314,0.331,0.424,0.502,flood,meters
EUR_FLOO_090987,49.67,22.22,1.542,1.78,2.221,0.34,0.284,0.598,flood,meters
EUR_FLOO_090988,49.67,22.31,1.437,1.665,2.144,0.307,0.272,0.532,flood,meters
EUR_FLOO_090989,49.67,22.4,1.384,1.696,2.206,0.285,0.397,0.645,flood,meters
EUR_FLOO_090990,49.67,22.49,1.641,2.014,2.472,0.292,0.321,0.7,flood,meters
EUR_FLOO_090991,49.67,22.58,1.698,2.023,2.617,0.347,0.465,0.775,flood,meters
EUR_FLOO_090992,49.67,22.67,1.569,1.934,2.398,0.327,0.409,0.66,flood,meters
EUR_FLOO_090993,49.67,22.76,1.728,1.998,2.435,0.332,0.449,0.502,flood,meters
EUR_FLOO_090994,49.67,22.85,1.526,1.76,2.372,0.307,0.414,0.559,flood,meters
EUR_FLOO_090995,49.67,22.94,1.679,1.978,2.426,0.314,0.31,0.659,flood,meters
EUR_FLOO_090996,49.67,23.03,1.585,1.902,2.428,0.292,0.354,0.623,flood,meters
EUR_FLOO_090997,49.67,23.12,1.573,1.866,2.394,0.356,0.307,0.71,flood,meters
EUR_FLOO_090998,49.67,23.21,1.739,2.168,2.799,0.379,0.411,0.695,flood,meters
EUR_FLOO_090999,49.67,23.3,1.614,1.997,2.45,0.345,0.427,0.681,flood,meters
EUR_FLOO_091000,49.67,23.39,1.734,2.073,2.589,0.41,0.452,0.692,flood,meters
EUR_FLOO_091001,49.67,23.48,1.428,1.726,2.32,0.233,0.328,0.584,flood,meters
EUR_FLOO_091002,49.67,23.57,1.696,1.969,2.427,0.419,0.43,0.646,flood,meters
EUR_FLOO_091003,49.67,23.66,1.464,1.691,2.223,0.26,0.294,0.654,flood,meters
EUR_FLOO_091004,49.67,23.75,1.626,2.031,2.684,0.247,0.319,0.645,flood,meters
EUR_FLOO_091005,49.67,23.84,1.598,1.993,2.544,0.289,0.351,0.635,flood,meters
EUR_FLOO_091006,49.67,23.93,1.503,1.779,2.218,0.276,0.334,0.512,flood,meters
EUR_FLOO_091007,49.67,24.02,1.524,1.822,2.33,0.342,0.449,0.493,flood,meters
EUR_FLOO_091008,49.67,24.11,1.747,2.11,2.747,0.319,0.431,0.757,flood,meters
EUR_FLOO_091009,49.67,24.2,1.482,1.73,2.247,0.296,0.316,0.502,flood,meters
EUR_FLOO_091010,49.67,24.29,1.642,1.991,2.682,0.291,0.39,0.563,flood,meters
EUR_FLOO_091011,49.67,24.38,1.572,1.832,2.355,0.303,0.442,0.505,flood,meters
EUR_FLOO_091012,49.67,24.47,1.502,1.845,2.336,0.34,0.456,0.659,flood,meters
EUR_FLOO_091013,49.67,24.56,1.676,2.013,2.497,0.371,0.401,0.599,flood,meters
EUR_FLOO_091014,49.67,24.65,1.751,2.064,2.63,0.389,0.376,0.543,flood,meters
EUR_FLOO_091015,49.67,24.74,1.59,1.907,2.455,0.343,0.296,0.514,flood,meters
EUR_FLOO_091016,49.67,24.83,1.742,2.059,2.506,0.367,0.494,0.539,flood,meters
EUR_FLOO_091017,49.67,24.92,1.537,1.77,2.366,0.274,0.374,0.627,flood,meters
EUR_FLOO_091018,49.67,25.01,1.599,1.88,2.396,0.291,0.413,0.668,flood,meters
EUR_FLOO_091019,49.67,25.1,1.503,1.736,2.084,0.339,0.399,0.425,flood,meters
EUR_FLOO_091020,49.67,25.19,1.781,2.104,2.625,0.307,0.325,0.551,flood,meters
EUR_FLOO_091021,49.67,25.28,1.754,2.139,2.586,0.313,0.344,0.65,flood,meters
EUR_FLOO_091022,49.67,25.37,1.706,2.035,2.547,0.361,0.48,0.542,flood,meters
EUR_FLOO_091023,49.67,25.46,1.568,1.918,2.347,0.335,0.381,0.649,flood,meters
EUR_FLOO_091024,49.67,25.55,1.62,1.876,2.272,0.315,0.336,0.67,flood,meters
EUR_FLOO_091025,49.67,25.64,1.784,2.069,2.773,0.348,0.31,0.598,flood,meters
EUR_FLOO_091026,49.67,25.73,1.765,2.156,2.627,0.372,0.519,0.577,flood,meters
EUR_FLOO_091027,49.67,25.82,1.698,2.037,2.537,0.295,0.391,0.531,flood,meters
EUR_FLOO_091028,49.67,25.91,1.563,1.801,2.199,0.238,0.373,0.452,flood,meters
EUR_FLOO_091029,49.67,26.0,1.609,2.009,2.467,0.244,0.421,0.588,flood,meters
EUR_FLOO_091030,49.67,26.09,1.58,1.914,2.495,0.246,0.422,0.563,flood,meters
EUR_FLOO_091031,49.67,26.18,1.598,1.861,2.414,0.334,0.429,0.58,flood,meters
EUR_FLOO_091032,49.67,26.27,1.423,1.772,2.307,0.312,0.383,0.642,flood,meters
EUR_FLOO_091033,49.67,26.36,1.682,2.061,2.503,0.323,0.466,0.658,flood,meters
EUR_FLOO_091034,49.67,26.45,1.578,1.953,2.599,0.345,0.386,0.752,flood,meters
EUR_FLOO_091035,49.67,26.54,1.654,2.053,2.496,0.351,0.424,0.712,flood,meters
EUR_FLOO_091036,49.67,26.63,1.66,2.053,2.685,0.302,0.468,0.788,flood,meters
EUR_FLOO_091037,49.67,26.72,1.492,1.724,2.288,0.232,0.319,0.479,flood,meters
EUR_FLOO_091038,49.67,26.81,1.578,1.915,2.568,0.245,0.362,0.594,flood,meters
EUR_FLOO_091039,49.67,26.9,1.586,1.867,2.444,0.303,0.303,0.684,flood,meters
EUR_FLOO_091040,49.67,26.99,1.505,1.818,2.343,0.271,0.409,0.49,flood,meters
EUR_FLOO_091041,49.67,27.08,1.543,1.786,2.37,0.279,0.347,0.526,flood,meters
EUR_FLOO_091042,49.67,27.17,1.412,1.669,2.167,0.245,0.376,0.613,flood,meters
EUR_FLOO_091043,49.67,27.26,1.393,1.61,1.937,0.258,0.275,0.42,flood,meters
EUR_FLOO_091044,49.67,27.35,1.449,1.678,2.014,0.3,0.252,0.565,flood,meters
EUR_FLOO_091045,49.67,27.44,1.637,1.909,2.46,0.359,0.475,0.677,flood,meters
